Transaction_ID,Date,Product,Category,Region,Channel,Customer_ID,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit
TXN_004292,2025-11-13 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0064,4,250.0,0.0,1000.0,720,280.0
TXN_004293,2025-12-15 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0002,2,350.0,0.0,700.0,400,300.0
TXN_004294,2025-10-15 18:38:48.038996,"Tablet 10""",Electronics,Europe,Website,CUST_0185,3,350.0,0.0,1050.0,600,450.0
TXN_004295,2026-03-26 18:38:48.038996,USB-C Hub,Accessories,North America,Mobile App,CUST_0347,1,35.0,0.0,35.0,18,17.0
TXN_004296,2025-10-28 18:38:48.038996,Power Bank,Electronics,Asia Pacific,Marketplace,CUST_0239,3,30.0,0.0,90.0,45,45.0
TXN_004297,2026-01-15 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Marketplace,CUST_0304,3,200.0,0.0,600.0,360,240.0
TXN_004298,2025-11-23 18:38:48.038996,Webcam HD,Electronics,South America,Marketplace,CUST_0493,1,60.0,0.0,60.0,35,25.0
TXN_004299,2025-10-22 18:38:48.038996,Webcam HD,Electronics,Europe,Mobile App,CUST_0485,4,60.0,0.0,240.0,140,100.0
TXN_004300,2026-02-07 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0227,4,350.0,0.0,1400.0,800,600.0
TXN_004301,2025-12-07 18:38:48.038996,"Monitor 27""",Electronics,South America,Marketplace,CUST_0463,1,250.0,0.0,250.0,180,70.0
TXN_004302,2025-11-19 18:38:48.038996,Desk Lamp,Accessories,Middle East,Mobile App,CUST_0311,4,36.0,10.0,144.0,80,64.0
TXN_004303,2025-12-27 18:38:48.038996,Wireless Mouse,Accessories,North America,Mobile App,CUST_0436,2,21.25,15.0,42.5,24,18.5
TXN_004304,2025-10-24 18:38:48.038996,Wireless Mouse,Accessories,Europe,Website,CUST_0271,4,20.0,20.0,80.0,48,32.0
TXN_004305,2025-12-05 18:38:48.038996,Webcam HD,Electronics,Europe,Mobile App,CUST_0384,2,51.0,15.0,102.0,70,32.0
TXN_004306,2026-03-17 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Mobile App,CUST_0362,2,40.0,0.0,80.0,40,40.0
TXN_004307,2025-11-20 18:38:48.038996,Desk Lamp,Accessories,North America,Social Media,CUST_0182,4,40.0,0.0,160.0,80,80.0
TXN_004308,2026-03-25 18:38:48.038996,Smart Watch,Wearables,Europe,Marketplace,CUST_0498,4,190.0,5.0,760.0,480,280.0
TXN_004309,2025-11-29 18:38:48.038996,Power Bank,Electronics,South America,Mobile App,CUST_0338,4,30.0,0.0,120.0,60,60.0
TXN_004310,2025-10-25 18:38:48.038996,USB-C Hub,Accessories,Europe,Mobile App,CUST_0085,2,35.0,0.0,70.0,36,34.0
TXN_004311,2025-11-29 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Mobile App,CUST_0043,2,1200.0,0.0,2400.0,1600,800.0
TXN_004312,2025-11-21 18:38:48.038996,Power Bank,Electronics,North America,Website,CUST_0097,1,30.0,0.0,30.0,15,15.0
TXN_004313,2025-11-22 18:38:48.038996,Wireless Mouse,Accessories,Asia Pacific,Mobile App,CUST_0258,3,23.75,5.0,71.25,36,35.25
TXN_004314,2025-12-05 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Website,CUST_0051,3,80.0,0.0,240.0,120,120.0
TXN_004315,2025-10-30 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Website,CUST_0311,2,14.25,5.0,28.5,10,18.5
TXN_004316,2026-03-02 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Website,CUST_0472,2,200.0,0.0,400.0,240,160.0
TXN_004317,2025-12-06 18:38:48.038996,USB-C Hub,Accessories,North America,Social Media,CUST_0009,4,29.75,15.0,119.0,72,47.0
TXN_004318,2025-11-02 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0133,4,72.0,10.0,288.0,160,128.0
TXN_004319,2025-11-08 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Website,CUST_0018,2,40.0,0.0,80.0,40,40.0
TXN_004320,2025-11-09 18:38:48.038996,Laptop Pro,Electronics,North America,Social Media,CUST_0436,2,1020.0,15.0,2040.0,1600,440.0
TXN_004321,2025-11-01 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Mobile App,CUST_0409,1,350.0,0.0,350.0,200,150.0
TXN_004322,2026-01-13 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Social Media,CUST_0014,3,40.0,0.0,120.0,60,60.0
TXN_004323,2025-11-08 18:38:48.038996,"Monitor 27""",Electronics,South America,Website,CUST_0377,3,237.5,5.0,712.5,540,172.5
TXN_004324,2026-03-13 18:38:48.038996,Phone Case,Accessories,South America,Website,CUST_0318,1,15.0,0.0,15.0,5,10.0
TXN_004325,2026-02-06 18:38:48.038996,Wireless Mouse,Accessories,Middle East,Website,CUST_0060,2,25.0,0.0,50.0,24,26.0
TXN_004326,2025-10-24 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0460,1,80.0,0.0,80.0,40,40.0
TXN_004327,2025-12-19 18:38:48.038996,USB-C Hub,Accessories,Europe,Social Media,CUST_0486,2,35.0,0.0,70.0,36,34.0
TXN_004328,2026-03-30 18:38:48.038996,USB-C Hub,Accessories,North America,Marketplace,CUST_0057,2,35.0,0.0,70.0,36,34.0
TXN_004329,2025-10-30 18:38:48.038996,Desk Lamp,Accessories,North America,Social Media,CUST_0375,2,34.0,15.0,68.0,40,28.0
TXN_004330,2026-01-29 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0183,1,80.0,0.0,80.0,40,40.0
TXN_004331,2025-12-28 18:38:48.038996,USB-C Hub,Accessories,Europe,Marketplace,CUST_0218,4,35.0,0.0,140.0,72,68.0
TXN_004332,2026-02-01 18:38:48.038996,Phone Case,Accessories,North America,Website,CUST_0298,4,15.0,0.0,60.0,20,40.0
TXN_004333,2026-04-02 18:38:48.038996,Wireless Mouse,Accessories,North America,Social Media,CUST_0139,1,25.0,0.0,25.0,12,13.0
TXN_004334,2025-11-01 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0113,3,40.0,0.0,120.0,60,60.0
TXN_004335,2026-03-26 18:38:48.038996,Webcam HD,Electronics,North America,Website,CUST_0360,1,51.0,15.0,51.0,35,16.0
TXN_004336,2025-12-27 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Mobile App,CUST_0372,1,1140.0,5.0,1140.0,800,340.0
TXN_004337,2026-01-24 18:38:48.038996,Phone Case,Accessories,North America,Mobile App,CUST_0021,4,15.0,0.0,60.0,20,40.0
TXN_004338,2025-11-10 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Mobile App,CUST_0449,4,142.5,5.0,570.0,320,250.0
TXN_004339,2025-11-14 18:38:48.038996,Wireless Mouse,Accessories,Middle East,Social Media,CUST_0191,4,22.5,10.0,90.0,48,42.0
TXN_004340,2026-03-16 18:38:48.038996,"Monitor 27""",Electronics,Europe,Mobile App,CUST_0280,3,237.5,5.0,712.5,540,172.5
TXN_004341,2026-03-01 18:38:48.038996,Power Bank,Electronics,North America,Mobile App,CUST_0348,1,30.0,0.0,30.0,15,15.0
TXN_004342,2026-04-01 18:38:48.038996,Power Bank,Electronics,North America,Website,CUST_0003,2,30.0,0.0,60.0,30,30.0
TXN_004343,2026-02-10 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0204,1,35.0,0.0,35.0,18,17.0
TXN_004344,2026-03-03 18:38:48.038996,Laptop Pro,Electronics,North America,Marketplace,CUST_0133,3,1200.0,0.0,3600.0,2400,1200.0
TXN_004345,2025-11-19 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0430,2,72.0,10.0,144.0,80,64.0
TXN_004346,2025-11-16 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Website,CUST_0489,1,200.0,0.0,200.0,120,80.0
TXN_004347,2026-01-12 18:38:48.038996,Webcam HD,Electronics,Europe,Website,CUST_0468,4,60.0,0.0,240.0,140,100.0
TXN_004348,2025-12-12 18:38:48.038996,Webcam HD,Electronics,South America,Social Media,CUST_0266,4,60.0,0.0,240.0,140,100.0
TXN_004349,2026-01-01 18:38:48.038996,Laptop Pro,Electronics,North America,Marketplace,CUST_0040,3,1140.0,5.0,3420.0,2400,1020.0
TXN_004350,2025-12-26 18:38:48.038996,Wireless Mouse,Accessories,Asia Pacific,Website,CUST_0385,3,25.0,0.0,75.0,36,39.0
TXN_004351,2026-01-25 18:38:48.038996,Wireless Mouse,Accessories,Europe,Mobile App,CUST_0170,1,22.5,10.0,22.5,12,10.5
TXN_004352,2026-04-05 18:38:48.038996,Wireless Mouse,Accessories,North America,Mobile App,CUST_0385,4,25.0,0.0,100.0,48,52.0
TXN_004353,2026-02-04 18:38:48.038996,Phone Case,Accessories,Middle East,Marketplace,CUST_0376,2,15.0,0.0,30.0,10,20.0
TXN_004354,2026-03-17 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Marketplace,CUST_0489,3,64.0,20.0,192.0,120,72.0
TXN_004355,2025-12-11 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Website,CUST_0374,1,15.0,0.0,15.0,5,10.0
TXN_004356,2026-01-24 18:38:48.038996,Mechanical Keyboard,Accessories,Asia Pacific,Website,CUST_0218,1,76.0,5.0,76.0,40,36.0
TXN_004357,2026-03-30 18:38:48.038996,Wireless Mouse,Accessories,Europe,Marketplace,CUST_0010,2,25.0,0.0,50.0,24,26.0
TXN_004358,2025-12-14 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0243,4,160.0,20.0,640.0,480,160.0
TXN_004359,2026-01-14 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0039,2,315.0,10.0,630.0,400,230.0
TXN_004360,2026-01-08 18:38:48.038996,"Tablet 10""",Electronics,Europe,Website,CUST_0469,2,350.0,0.0,700.0,400,300.0
TXN_004361,2026-01-20 18:38:48.038996,Power Bank,Electronics,Middle East,Marketplace,CUST_0322,3,28.5,5.0,85.5,45,40.5
TXN_004362,2025-11-22 18:38:48.038996,Wireless Mouse,Accessories,North America,Marketplace,CUST_0234,3,25.0,0.0,75.0,36,39.0
TXN_004363,2026-02-21 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0304,3,190.0,5.0,570.0,360,210.0
TXN_004364,2026-02-03 18:38:48.038996,"Monitor 27""",Electronics,South America,Website,CUST_0018,4,250.0,0.0,1000.0,720,280.0
TXN_004365,2026-01-05 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Marketplace,CUST_0066,4,150.0,0.0,600.0,320,280.0
TXN_004366,2026-03-02 18:38:48.038996,Mechanical Keyboard,Accessories,Asia Pacific,Website,CUST_0236,2,80.0,0.0,160.0,80,80.0
TXN_004367,2026-04-07 18:38:48.038996,Laptop Pro,Electronics,North America,Website,CUST_0323,1,1200.0,0.0,1200.0,800,400.0
TXN_004368,2026-03-05 18:38:48.038996,Laptop Pro,Electronics,Europe,Marketplace,CUST_0068,4,1020.0,15.0,4080.0,3200,880.0
TXN_004369,2026-04-02 18:38:48.038996,Webcam HD,Electronics,Middle East,Website,CUST_0146,4,60.0,0.0,240.0,140,100.0
TXN_004370,2026-04-01 18:38:48.038996,"Monitor 27""",Electronics,Europe,Marketplace,CUST_0375,4,237.5,5.0,950.0,720,230.0
TXN_004371,2026-02-06 18:38:48.038996,Webcam HD,Electronics,North America,Website,CUST_0080,2,57.0,5.0,114.0,70,44.0
TXN_004372,2026-01-19 18:38:48.038996,Laptop Pro,Electronics,North America,Website,CUST_0217,1,1200.0,0.0,1200.0,800,400.0
TXN_004373,2026-03-30 18:38:48.038996,USB-C Hub,Accessories,Asia Pacific,Mobile App,CUST_0272,2,28.0,20.0,56.0,36,20.0
TXN_004374,2026-01-28 18:38:48.038996,Laptop Pro,Electronics,North America,Mobile App,CUST_0115,3,1200.0,0.0,3600.0,2400,1200.0
TXN_004375,2025-11-13 18:38:48.038996,"Monitor 27""",Electronics,Europe,Mobile App,CUST_0464,4,200.0,20.0,800.0,720,80.0
TXN_004376,2025-11-08 18:38:48.038996,Laptop Pro,Electronics,South America,Marketplace,CUST_0052,1,960.0,20.0,960.0,800,160.0
TXN_004377,2025-11-02 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Social Media,CUST_0089,3,76.0,5.0,228.0,120,108.0
TXN_004378,2026-03-12 18:38:48.038996,Smart Watch,Wearables,Europe,Social Media,CUST_0404,3,190.0,5.0,570.0,360,210.0
TXN_004379,2025-12-12 18:38:48.038996,Wireless Mouse,Accessories,North America,Mobile App,CUST_0222,3,25.0,0.0,75.0,36,39.0
TXN_004380,2026-03-02 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Marketplace,CUST_0026,3,200.0,0.0,600.0,360,240.0
TXN_004381,2026-01-27 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0036,1,350.0,0.0,350.0,200,150.0
TXN_004382,2026-02-14 18:38:48.038996,Webcam HD,Electronics,Asia Pacific,Marketplace,CUST_0495,2,60.0,0.0,120.0,70,50.0
TXN_004383,2026-02-08 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0096,4,80.0,0.0,320.0,160,160.0
TXN_004384,2025-10-25 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Marketplace,CUST_0482,2,15.0,0.0,30.0,10,20.0
TXN_004385,2026-01-02 18:38:48.038996,Smart Watch,Wearables,North America,Mobile App,CUST_0079,2,170.0,15.0,340.0,240,100.0
TXN_004386,2026-02-15 18:38:48.038996,USB-C Hub,Accessories,Europe,Website,CUST_0207,2,28.0,20.0,56.0,36,20.0
TXN_004387,2025-11-29 18:38:48.038996,Webcam HD,Electronics,Europe,Mobile App,CUST_0254,3,60.0,0.0,180.0,105,75.0
TXN_004388,2026-03-28 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0486,2,35.0,0.0,70.0,36,34.0
TXN_004389,2025-12-10 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0436,1,350.0,0.0,350.0,200,150.0
TXN_004390,2026-04-11 18:38:48.038996,Power Bank,Electronics,Middle East,Mobile App,CUST_0349,1,30.0,0.0,30.0,15,15.0
TXN_004391,2026-01-08 18:38:48.038996,Smart Watch,Wearables,Europe,Mobile App,CUST_0080,2,200.0,0.0,400.0,240,160.0
TXN_004392,2026-01-31 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0447,2,225.0,10.0,450.0,360,90.0
TXN_004393,2026-02-03 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Mobile App,CUST_0279,4,15.0,0.0,60.0,20,40.0
TXN_004394,2026-03-25 18:38:48.038996,Desk Lamp,Accessories,Europe,Mobile App,CUST_0323,4,40.0,0.0,160.0,80,80.0
TXN_004395,2026-03-11 18:38:48.038996,Noise Cancelling Headphones,Audio,South America,Social Media,CUST_0173,4,150.0,0.0,600.0,320,280.0
TXN_004396,2026-01-27 18:38:48.038996,Mechanical Keyboard,Accessories,Asia Pacific,Marketplace,CUST_0041,1,80.0,0.0,80.0,40,40.0
TXN_004397,2026-03-05 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0288,1,237.5,5.0,237.5,180,57.5
TXN_004398,2025-12-14 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Website,CUST_0333,4,80.0,0.0,320.0,160,160.0
TXN_004399,2025-10-21 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Mobile App,CUST_0288,1,80.0,0.0,80.0,40,40.0
TXN_004400,2025-12-05 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Mobile App,CUST_0036,3,150.0,0.0,450.0,240,210.0
TXN_004401,2026-04-08 18:38:48.038996,Desk Lamp,Accessories,Europe,Marketplace,CUST_0495,1,40.0,0.0,40.0,20,20.0
TXN_004402,2026-01-12 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Mobile App,CUST_0410,2,14.25,5.0,28.5,10,18.5
TXN_004403,2025-12-18 18:38:48.038996,Desk Lamp,Accessories,Europe,Mobile App,CUST_0437,4,40.0,0.0,160.0,80,80.0
TXN_004404,2025-12-24 18:38:48.038996,Desk Lamp,Accessories,North America,Social Media,CUST_0352,1,40.0,0.0,40.0,20,20.0
TXN_004405,2026-04-03 18:38:48.038996,Phone Case,Accessories,North America,Website,CUST_0395,1,15.0,0.0,15.0,5,10.0
TXN_004406,2026-04-04 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Mobile App,CUST_0300,4,15.0,0.0,60.0,20,40.0
TXN_004407,2025-11-19 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Mobile App,CUST_0288,2,1140.0,5.0,2280.0,1600,680.0
TXN_004408,2026-02-12 18:38:48.038996,Laptop Pro,Electronics,North America,Marketplace,CUST_0419,1,960.0,20.0,960.0,800,160.0
TXN_004409,2025-12-15 18:38:48.038996,"Monitor 27""",Electronics,Middle East,Website,CUST_0259,1,250.0,0.0,250.0,180,70.0
TXN_004410,2025-11-27 18:38:48.038996,Laptop Pro,Electronics,Middle East,Mobile App,CUST_0011,4,1140.0,5.0,4560.0,3200,1360.0
TXN_004411,2025-11-21 18:38:48.038996,Mechanical Keyboard,Accessories,Asia Pacific,Website,CUST_0094,2,80.0,0.0,160.0,80,80.0
TXN_004412,2026-03-12 18:38:48.038996,Desk Lamp,Accessories,North America,Website,CUST_0485,1,40.0,0.0,40.0,20,20.0
TXN_004413,2026-03-11 18:38:48.038996,Desk Lamp,Accessories,Europe,Website,CUST_0047,3,40.0,0.0,120.0,60,60.0
TXN_004414,2025-10-20 18:38:48.038996,Smart Watch,Wearables,Europe,Mobile App,CUST_0393,2,200.0,0.0,400.0,240,160.0
TXN_004415,2026-02-17 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Mobile App,CUST_0473,2,350.0,0.0,700.0,400,300.0
TXN_004416,2026-01-03 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Marketplace,CUST_0480,3,127.5,15.0,382.5,240,142.5
TXN_004417,2025-10-18 18:38:48.038996,Webcam HD,Electronics,Middle East,Social Media,CUST_0426,3,60.0,0.0,180.0,105,75.0
TXN_004418,2025-11-05 18:38:48.038996,Power Bank,Electronics,North America,Marketplace,CUST_0261,3,30.0,0.0,90.0,45,45.0
TXN_004419,2026-02-20 18:38:48.038996,Smart Watch,Wearables,Europe,Mobile App,CUST_0303,2,200.0,0.0,400.0,240,160.0
TXN_004420,2026-01-23 18:38:48.038996,Smart Watch,Wearables,North America,Marketplace,CUST_0258,2,200.0,0.0,400.0,240,160.0
TXN_004421,2026-01-23 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0462,2,332.5,5.0,665.0,400,265.0
TXN_004422,2025-11-13 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Website,CUST_0315,4,250.0,0.0,1000.0,720,280.0
TXN_004423,2025-12-13 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Mobile App,CUST_0300,1,72.0,10.0,72.0,40,32.0
TXN_004424,2026-04-06 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Social Media,CUST_0179,3,80.0,0.0,240.0,120,120.0
TXN_004425,2026-03-06 18:38:48.038996,Webcam HD,Electronics,Europe,Website,CUST_0295,3,60.0,0.0,180.0,105,75.0
TXN_004426,2025-12-02 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Website,CUST_0261,3,225.0,10.0,675.0,540,135.0
TXN_004427,2025-12-27 18:38:48.038996,Laptop Pro,Electronics,South America,Website,CUST_0386,4,1200.0,0.0,4800.0,3200,1600.0
TXN_004428,2026-01-26 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0399,2,250.0,0.0,500.0,360,140.0
TXN_004429,2026-02-14 18:38:48.038996,Phone Case,Accessories,North America,Mobile App,CUST_0119,3,13.5,10.0,40.5,15,25.5
TXN_004430,2026-02-09 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Marketplace,CUST_0137,3,1140.0,5.0,3420.0,2400,1020.0
TXN_004431,2025-10-21 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Website,CUST_0237,2,135.0,10.0,270.0,160,110.0
TXN_004432,2026-03-25 18:38:48.038996,USB-C Hub,Accessories,North America,Mobile App,CUST_0288,3,29.75,15.0,89.25,54,35.25
TXN_004433,2025-11-25 18:38:48.038996,Power Bank,Electronics,Asia Pacific,Website,CUST_0311,4,30.0,0.0,120.0,60,60.0
TXN_004434,2025-11-17 18:38:48.038996,"Tablet 10""",Electronics,Europe,Marketplace,CUST_0188,3,350.0,0.0,1050.0,600,450.0
TXN_004435,2026-01-09 18:38:48.038996,USB-C Hub,Accessories,North America,Marketplace,CUST_0021,1,35.0,0.0,35.0,18,17.0
TXN_004436,2025-10-19 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Website,CUST_0335,3,150.0,0.0,450.0,240,210.0
TXN_004437,2026-04-09 18:38:48.038996,Wireless Mouse,Accessories,South America,Marketplace,CUST_0314,3,25.0,0.0,75.0,36,39.0
TXN_004438,2025-10-28 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Marketplace,CUST_0497,3,150.0,0.0,450.0,240,210.0
TXN_004439,2026-03-01 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0025,4,40.0,0.0,160.0,80,80.0
TXN_004440,2026-01-15 18:38:48.038996,Smart Watch,Wearables,South America,Marketplace,CUST_0095,4,190.0,5.0,760.0,480,280.0
TXN_004441,2026-02-18 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Mobile App,CUST_0311,1,142.5,5.0,142.5,80,62.5
TXN_004442,2026-01-24 18:38:48.038996,USB-C Hub,Accessories,North America,Marketplace,CUST_0460,1,29.75,15.0,29.75,18,11.75
TXN_004443,2026-02-04 18:38:48.038996,Smart Watch,Wearables,North America,Mobile App,CUST_0387,4,180.0,10.0,720.0,480,240.0
TXN_004444,2026-04-01 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Social Media,CUST_0393,3,80.0,0.0,240.0,120,120.0
TXN_004445,2026-01-11 18:38:48.038996,Webcam HD,Electronics,Middle East,Mobile App,CUST_0031,3,60.0,0.0,180.0,105,75.0
TXN_004446,2026-03-30 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0158,2,40.0,0.0,80.0,40,40.0
TXN_004447,2025-11-22 18:38:48.038996,Power Bank,Electronics,North America,Social Media,CUST_0056,2,30.0,0.0,60.0,30,30.0
TXN_004448,2026-02-08 18:38:48.038996,Laptop Pro,Electronics,Europe,Website,CUST_0499,2,1140.0,5.0,2280.0,1600,680.0
TXN_004449,2026-04-04 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Mobile App,CUST_0130,1,332.5,5.0,332.5,200,132.5
TXN_004450,2025-12-27 18:38:48.038996,Laptop Pro,Electronics,North America,Marketplace,CUST_0026,2,1200.0,0.0,2400.0,1600,800.0
TXN_004451,2026-04-08 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Mobile App,CUST_0014,4,150.0,0.0,600.0,320,280.0
TXN_004452,2026-02-25 18:38:48.038996,Webcam HD,Electronics,North America,Website,CUST_0336,1,60.0,0.0,60.0,35,25.0
TXN_004453,2026-01-23 18:38:48.038996,Desk Lamp,Accessories,South America,Mobile App,CUST_0451,4,40.0,0.0,160.0,80,80.0
TXN_004454,2025-12-07 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0475,2,280.0,20.0,560.0,400,160.0
TXN_004455,2026-01-03 18:38:48.038996,Webcam HD,Electronics,Europe,Mobile App,CUST_0175,2,60.0,0.0,120.0,70,50.0
TXN_004456,2026-01-07 18:38:48.038996,Laptop Pro,Electronics,Europe,Mobile App,CUST_0476,2,1200.0,0.0,2400.0,1600,800.0
TXN_004457,2025-12-15 18:38:48.038996,Webcam HD,Electronics,South America,Mobile App,CUST_0469,4,60.0,0.0,240.0,140,100.0
TXN_004458,2026-03-06 18:38:48.038996,Desk Lamp,Accessories,North America,Social Media,CUST_0104,2,40.0,0.0,80.0,40,40.0
TXN_004459,2025-12-26 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Website,CUST_0434,4,332.5,5.0,1330.0,800,530.0
TXN_004460,2025-11-18 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0057,2,237.5,5.0,475.0,360,115.0
TXN_004461,2026-02-20 18:38:48.038996,Desk Lamp,Accessories,Europe,Mobile App,CUST_0352,3,40.0,0.0,120.0,60,60.0
TXN_004462,2026-01-22 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Social Media,CUST_0083,1,127.5,15.0,127.5,80,47.5
TXN_004463,2026-04-09 18:38:48.038996,Webcam HD,Electronics,North America,Website,CUST_0338,4,57.0,5.0,228.0,140,88.0
TXN_004464,2025-10-23 18:38:48.038996,Desk Lamp,Accessories,North America,Social Media,CUST_0392,2,40.0,0.0,80.0,40,40.0
TXN_004465,2025-12-24 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0203,4,225.0,10.0,900.0,720,180.0
TXN_004466,2026-02-22 18:38:48.038996,Wireless Mouse,Accessories,Europe,Marketplace,CUST_0476,4,25.0,0.0,100.0,48,52.0
TXN_004467,2026-03-14 18:38:48.038996,Laptop Pro,Electronics,North America,Website,CUST_0049,2,1200.0,0.0,2400.0,1600,800.0
TXN_004468,2026-03-06 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Website,CUST_0224,1,250.0,0.0,250.0,180,70.0
TXN_004469,2025-10-21 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0179,1,35.0,0.0,35.0,18,17.0
TXN_004470,2026-02-07 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0364,2,28.0,20.0,56.0,36,20.0
TXN_004471,2025-10-17 18:38:48.038996,Webcam HD,Electronics,Middle East,Mobile App,CUST_0370,1,48.0,20.0,48.0,35,13.0
TXN_004472,2025-11-17 18:38:48.038996,Wireless Mouse,Accessories,North America,Mobile App,CUST_0399,3,25.0,0.0,75.0,36,39.0
TXN_004473,2026-03-04 18:38:48.038996,Wireless Mouse,Accessories,North America,Website,CUST_0421,3,25.0,0.0,75.0,36,39.0
TXN_004474,2026-01-05 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0299,1,250.0,0.0,250.0,180,70.0
TXN_004475,2026-03-21 18:38:48.038996,Power Bank,Electronics,Asia Pacific,Website,CUST_0038,3,25.5,15.0,76.5,45,31.5
TXN_004476,2026-03-29 18:38:48.038996,Power Bank,Electronics,North America,Mobile App,CUST_0374,3,30.0,0.0,90.0,45,45.0
TXN_004477,2025-10-24 18:38:48.038996,"Monitor 27""",Electronics,Middle East,Website,CUST_0052,1,250.0,0.0,250.0,180,70.0
TXN_004478,2026-03-25 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Website,CUST_0025,4,76.0,5.0,304.0,160,144.0
TXN_004479,2026-01-15 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0081,1,280.0,20.0,280.0,200,80.0
TXN_004480,2026-02-14 18:38:48.038996,Smart Watch,Wearables,North America,Marketplace,CUST_0042,3,190.0,5.0,570.0,360,210.0
TXN_004481,2025-12-30 18:38:48.038996,USB-C Hub,Accessories,Asia Pacific,Website,CUST_0315,1,29.75,15.0,29.75,18,11.75
TXN_004482,2025-11-19 18:38:48.038996,Wireless Mouse,Accessories,Europe,Social Media,CUST_0327,2,25.0,0.0,50.0,24,26.0
